Age,Area_Rural,Area_Suburban,Area_Urban,Bandwidth_GB_Year,Children,Churn_Yes,Contacts,Contract_Month_To_Month,Contract_One_Year,Contract_Two_Year,CourteousExchange,Deviceprotection_Yes,Email,EvidenceOfActiveListening,Gender_Female,Gender_Male,Gender_Nonbinary,Income,Internetservice_Dsl,Internetservice_Fiber_Optic,Internetservice_None,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple_Yes,Onlinebackup_Yes,Onlinesecurity_Yes,Options,Outage_Sec_Perweek,Paperlessbilling_Yes,Paymentmethod_Bank_Transfer(Automatic),Paymentmethod_Credit_Card_(Automatic),Paymentmethod_Electronic_Check,Paymentmethod_Mailed_Check,Phone_Yes,Population,Port_Modem_Yes,Reliability,RespectfulResponse,Streamingmovies_Yes,Streamingtv_Yes,Tablet_Yes,Techie_Yes,Techsupport_Yes,Tenure,TimelyFixes,TimelyReplacements,TimelyResponse,Yearly_Equip_Failure
69,0,1,0,2294.781131,0,1,0,1,0,0,4,1,16,4,0,1,0,3805.84,0,1,0,1,0,0,0,0,204.963371,1,1,0,2,14.86100819,1,0,0,0,1,0,13000,1,3,4,0,1,0,0,0,22.79214163,3,3,3,2
71,0,0,1,826.3438621,3,1,2,1,0,0,4,1,10,2,0,1,0,52616.27,0,1,0,0,0,0,0,1,204.963371,1,1,0,4,6.716953195,0,0,0,1,0,1,1444,0,2,2,0,1,0,0,0,3.823689744,5,3,3,1
53,0,0,1,2072.564168,3,1,1,1,0,0,4,0,18,3,1,0,0,30550.42,1,0,0,0,0,0,0,1,245.128318,1,1,1,3,8.124258176,0,0,1,0,0,1,2158,0,4,2,1,1,0,0,0,10.77094687,3,2,3,0
56,0,0,1,1436.793746,2,1,0,1,0,0,2,0,11,2,0,0,1,12154.01,0,0,1,1,0,0,0,0,172.473314,1,1,0,5,14.60903837,1,1,0,0,0,1,1800,0,3,3,0,1,1,0,1,13.08671185,4,3,4,2
42,0,1,0,1963.332683,0,1,2,1,0,0,2,0,9,3,0,1,0,30649.31,1,0,0,0,1,0,0,0,172.456745,1,0,0,5,12.65015936,0,1,0,0,0,0,30,1,3,4,1,0,0,0,1,14.76468813,3,4,4,2
33,0,1,0,1324.164906,3,1,0,1,0,0,3,1,14,2,0,1,0,31417.33,0,1,0,0,1,0,0,0,194.976769,1,0,0,4,12.0281501,1,0,0,1,0,1,3682,0,2,2,0,1,0,0,1,9.473091121,2,2,2,0
47,0,0,1,704.9375603,1,0,1,1,0,0,4,0,16,3,0,1,0,55861.19,0,1,0,1,0,0,0,0,137.439154,0,0,0,3,15.68043093,1,1,0,0,0,1,41733,0,4,3,0,1,0,0,0,5.197446331,4,4,4,0
48,0,0,1,888.6517305,1,1,3,0,0,1,4,1,18,4,1,0,0,9044.26,0,1,0,0,0,0,0,1,192.470522,1,0,0,2,11.30421466,1,0,1,0,0,1,630,1,4,3,1,0,1,0,0,6.577552683,4,4,3,1
63,1,0,0,377.0810282,0,1,1,1,0,0,3,0,10,3,1,0,0,25381.66,0,1,0,0,0,1,0,0,159.951231,0,0,0,3,10.26646787,0,0,0,0,1,1,15383,1,2,3,1,0,0,0,1,3.174571918,3,4,4,0
40,0,0,1,1606.489936,1,0,0,1,0,0,3,0,9,4,0,1,0,65064.31,0,1,0,0,0,0,0,1,112.455141,0,0,0,3,7.56618217,1,1,0,0,0,1,257,0,3,3,0,0,0,0,0,17.88002366,3,3,3,0
67,0,0,1,1431.409396,0,1,2,1,0,0,3,0,14,4,0,1,0,12527.51,0,1,0,1,0,0,0,0,174.961766,0,1,1,3,10.40677369,1,0,0,0,1,1,1012,0,3,5,0,1,0,1,1,13.12190056,4,4,5,0
56,0,0,1,2253.85247,0,0,3,1,0,0,5,0,13,3,1,0,0,35499.06,0,1,0,1,0,0,0,0,162.452604,0,1,1,4,7.146124361,0,0,1,0,0,1,20327,0,4,3,0,1,0,1,0,23.34617699,5,4,6,0
24,0,0,1,1353.29384,6,0,1,0,1,0,3,1,10,3,1,0,0,26282.4,1,0,0,0,1,0,0,0,137.483594,1,0,0,3,9.807530479,1,0,0,0,1,1,69,1,3,3,0,0,1,1,0,6.311709178,5,4,5,0
79,0,0,1,1701.457566,2,0,3,0,0,1,4,1,12,4,1,0,0,51237.28,0,1,0,1,0,0,0,0,275.133571,1,1,0,1,10.61217014,1,0,0,1,0,1,1130,0,4,4,1,1,1,0,0,12.58298231,5,4,4,0
61,1,0,0,1290.737183,3,1,1,1,0,0,4,0,16,4,0,1,0,64222.21,1,0,0,0,1,0,0,0,127.442069,0,0,0,3,5.785085772,0,0,0,1,0,1,4210,1,5,5,1,0,0,0,0,7.120096363,3,4,4,1
38,0,0,1,1403.270091,0,1,2,0,0,1,4,0,11,4,0,1,0,11014.98,0,0,1,1,0,0,0,0,210.138,0,1,0,3,9.062879297,0,0,0,1,0,1,155,0,4,4,1,1,0,1,1,9.344886869,4,4,4,0
28,1,0,0,2603.903672,4,0,1,0,0,1,4,0,13,3,1,0,0,21172.49,1,0,0,1,0,0,0,0,147.456419,1,1,0,3,16.54443477,1,0,1,0,0,1,37711,0,2,4,0,0,0,1,0,22.37815032,4,5,5,0
44,0,0,1,1256.287854,3,1,2,0,1,0,5,1,8,5,0,1,0,26130.78,0,0,1,1,0,0,0,0,242.657291,1,1,0,3,4.539566699,1,0,1,0,0,1,1800,1,3,4,1,1,1,0,0,4.799514433,4,2,4,0
65,0,1,0,980.9935923,1,0,2,1,0,0,4,0,14,4,0,1,0,36478.21,0,0,1,0,0,0,0,1,114.983787,0,1,0,3,7.251198724,1,0,0,0,1,1,8028,0,4,3,0,0,1,1,1,10.04672315,2,3,2,0
35,0,0,1,1347.869205,3,0,2,1,0,0,3,1,15,4,1,0,0,54533.63,0,0,1,1,0,0,0,0,187.656013,0,0,0,4,8.943293567,1,1,0,0,0,1,31859,1,3,3,1,1,1,0,0,8.156552837,4,4,4,1
31,0,1,0,1127.267848,2,0,3,0,0,1,2,1,9,2,1,0,0,37103.18,0,0,1,0,0,0,1,0,149.991327,1,0,0,5,12.57884215,0,0,1,0,0,1,16101,1,5,1,0,1,0,0,0,7.992791229,2,3,2,1
34,0,1,0,1269.836202,2,0,0,0,0,1,4,0,11,4,0,1,0,74679.84,1,0,0,0,0,0,0,1,124.960655,1,0,0,4,11.64836306,0,1,0,0,0,1,20449,1,3,5,0,0,1,1,0,7.231032028,3,3,4,1
68,0,0,1,1038.745378,2,1,0,1,0,0,3,1,13,3,0,1,0,95028.57,0,0,1,0,0,0,1,0,220.161527,1,0,0,4,6.076260652,1,0,0,1,0,1,161,1,3,3,1,1,1,0,0,4.627672042,3,3,3,0
62,0,0,1,1531.155367,0,0,0,0,0,1,4,1,9,3,0,1,0,34281.1,1,0,0,0,0,1,0,0,172.48852,1,1,0,5,11.75681641,0,1,0,0,0,0,29210,0,2,3,0,0,0,0,1,10.05306287,5,4,5,0
52,0,0,1,991.2441024,0,0,0,0,0,1,4,1,14,5,0,1,0,36240.81,1,0,0,0,0,0,1,0,120.004928,0,0,1,3,9.173739977,0,0,0,1,0,1,821,1,3,4,0,0,1,0,1,4.171044392,4,5,4,1
32,0,0,1,1244.296865,5,1,4,1,0,0,3,1,11,1,0,1,0,9515.64,0,0,1,1,0,0,0,0,220.161527,1,0,0,3,8.353693631,1,0,0,0,1,1,5846,0,4,5,1,1,0,0,0,4.568682641,1,2,2,0
47,1,0,0,1162.332926,0,1,0,1,0,0,3,1,10,2,1,0,0,125814.88,1,0,0,1,0,0,0,0,139.965008,0,0,0,4,10.74539526,1,0,0,0,1,1,4476,1,2,4,1,0,0,0,0,6.085030507,3,4,3,1
66,1,0,0,577.1157824,8,0,1,1,0,0,5,0,12,4,1,0,0,12995.68,0,1,0,1,0,0,0,0,159.951231,0,0,0,3,11.36323648,1,0,0,0,1,1,5529,1,6,6,1,0,0,0,1,2.730250735,3,3,3,1
70,1,0,0,1442.974877,1,1,1,1,0,0,1,0,14,3,1,0,0,77531.43,1,0,0,1,0,0,0,0,184.949594,1,1,0,4,2.310584634,0,1,0,0,0,1,25328,1,4,2,0,1,0,0,1,8.574901206,3,2,2,0
41,0,1,0,1577.208717,3,1,0,1,0,0,4,1,10,5,0,1,0,87354.99,0,1,0,1,0,0,0,0,252.637807,1,0,0,4,5.290318715,1,0,0,0,1,1,3736,1,4,4,1,1,0,0,0,9.743201772,5,3,5,0
59,0,1,0,886.9398744,2,0,1,1,0,0,5,0,8,4,0,1,0,76567.85,0,1,0,0,0,0,1,0,112.455141,0,0,0,4,5.258274954,1,1,0,0,0,1,610,1,4,4,0,0,0,0,0,9.482919033,5,4,4,0
46,1,0,0,1065.06443,1,0,0,0,0,1,3,1,12,3,0,1,0,30663.52,0,1,0,0,1,0,0,0,179.979358,1,1,0,5,7.157580014,1,0,0,1,0,1,34,0,4,2,0,0,0,0,0,8.447988841,3,4,4,0
70,0,1,0,951.886985,3,0,0,0,1,0,3,0,17,2,0,1,0,122957.19,0,1,0,0,1,0,0,0,202.443347,1,1,0,3,2.120350511,1,1,0,0,0,1,3199,1,4,4,1,0,1,0,0,6.365998533,3,3,3,0
89,0,0,1,1404.435534,1,0,2,0,1,0,4,1,12,3,0,1,0,31600.92,1,0,0,0,0,0,0,1,197.472533,1,1,0,7,4.978546291,1,1,0,0,0,1,1135,0,1,3,0,1,0,0,1,7.251397592,6,6,4,0
75,0,1,0,1925.911722,4,1,3,0,1,0,2,1,10,5,1,0,0,74638.78,0,1,0,0,0,1,0,0,255.155493,1,0,1,3,6.547676875,1,0,0,0,1,0,1750,0,4,4,1,1,0,0,0,14.64011644,3,4,3,1
26,0,0,1,1805.011298,0,1,0,1,0,0,4,1,9,4,1,0,0,32652.3,1,0,0,0,1,0,0,0,174.976769,1,0,0,4,7.410590719,0,0,0,1,0,1,1076,0,4,4,0,1,1,1,1,11.71637124,4,5,5,1
25,0,0,1,700.7343179,4,0,1,0,0,1,3,1,8,3,1,0,0,63650.54,0,1,0,1,0,0,0,0,169.992756,1,0,0,4,11.39765385,1,0,0,1,0,1,1692,1,3,3,0,0,0,0,1,4.13273503,3,4,4,1
84,1,0,0,513.237305,1,1,1,1,0,0,4,0,14,2,1,0,0,28622.6,0,1,0,0,0,0,0,1,192.440432,1,1,0,4,11.29945603,1,1,0,0,0,1,43123,0,4,2,0,1,0,0,0,2.887429547,5,3,4,0
69,0,1,0,717.3876564,3,0,0,1,0,0,4,1,15,4,0,1,0,50252.79,0,1,0,0,0,1,0,0,182.460772,0,1,0,2,11.30748265,0,1,0,0,0,1,2396,0,5,4,1,0,1,0,0,3.303030246,4,4,4,2
31,0,0,1,1313.492851,3,0,2,0,1,0,4,1,11,3,0,1,0,19800.81,1,0,0,1,0,0,0,0,139.965008,0,0,0,2,10.31551212,0,0,1,0,0,1,12914,0,4,3,1,0,1,0,0,5.15825129,5,5,5,1
76,0,1,0,819.4195269,10,1,1,1,0,0,4,0,14,2,0,1,0,35954.77,0,0,1,0,1,0,0,0,137.461553,0,1,0,2,13.71555406,1,0,0,1,0,1,15171,0,3,3,1,0,0,0,0,3.237560234,4,3,4,0
75,1,0,0,882.1160656,8,1,2,1,0,0,5,1,15,3,0,1,0,36342.31,0,1,0,1,0,0,0,0,217.472533,1,1,0,3,15.40917963,0,1,0,0,0,1,5157,0,4,5,0,1,0,0,1,2.733109234,4,4,5,0
74,1,0,0,724.7803356,1,1,1,0,0,1,3,0,17,2,0,0,1,48715.53,0,0,1,1,0,0,0,0,210.138,0,1,0,2,11.9664542,1,0,0,0,1,1,828,1,4,2,1,1,1,0,1,3.180102025,2,3,2,0
49,0,1,0,1829.270014,1,0,2,0,0,1,4,0,10,3,0,1,0,23204.98,1,0,0,1,0,0,0,0,104.964303,0,0,0,4,10.18046877,1,0,0,1,0,0,98,0,2,5,0,0,0,0,1,15.85983755,4,5,5,0
47,1,0,0,1668.199119,1,1,1,1,0,0,2,0,16,2,0,1,0,35302.52,0,1,0,0,0,0,1,0,262.610632,1,1,0,4,14.01485542,0,1,0,0,0,1,15671,0,4,3,1,1,0,0,0,11.73724209,3,2,2,1
20,0,0,1,1124.353152,4,1,2,1,0,0,4,0,17,4,1,0,0,54895.16,0,0,1,0,1,0,0,0,152.488401,0,1,1,6,14.62784306,0,0,1,0,0,1,2229,1,3,4,1,0,1,0,1,7.006240694,5,5,6,0
26,0,1,0,1316.239744,2,1,2,0,1,0,5,0,10,3,1,0,0,60398.06,1,0,0,0,0,1,0,0,174.974431,1,0,1,3,10.90517581,0,0,1,0,0,1,4982,0,3,3,1,0,0,0,1,5.562130367,3,3,3,0
72,0,0,1,1637.201426,2,0,0,0,1,0,4,0,8,4,1,0,0,8115.88,0,1,0,0,0,1,0,0,220.118516,0,0,0,3,8.894475174,1,0,1,0,0,1,18575,0,5,4,1,1,0,0,1,14.53027663,3,3,2,1
41,0,0,1,951.8524406,1,0,0,1,0,0,4,0,13,4,0,1,0,33858.66,0,1,0,1,0,0,0,0,162.452604,0,1,1,5,10.50187888,0,0,0,0,1,1,15715,0,3,4,0,1,1,1,0,5.905906389,5,4,5,0
26,0,1,0,1248.097652,3,1,2,1,0,0,4,0,12,4,1,0,0,29950.47,1,0,0,0,1,0,0,0,184.961033,1,1,1,4,12.34250072,1,0,0,0,1,1,6252,1,3,4,1,0,1,0,0,3.260462654,4,3,3,1
55,0,0,1,2220.255405,4,0,3,0,1,0,3,1,12,4,0,1,0,49421.69,0,1,0,0,0,0,1,0,217.483972,1,1,1,4,10.29380879,1,0,0,1,0,1,3834,1,5,3,1,0,0,0,0,18.91276578,4,3,4,0
46,0,0,1,1669.202417,1,0,2,0,0,1,3,0,11,4,1,0,0,11061.05,0,1,0,0,1,0,0,0,220.118516,0,0,0,2,8.512650562,0,0,0,0,1,1,19556,1,4,5,1,1,0,0,1,14.25617986,4,4,3,1
87,0,1,0,990.0555076,0,1,1,0,1,0,4,0,13,2,1,0,0,15388.32,0,0,1,0,0,0,1,0,187.642236,0,0,0,4,7.82671592,1,1,0,0,0,1,47732,1,3,4,1,1,0,1,1,7.983887266,4,3,4,2
39,1,0,0,967.9819136,1,0,2,0,0,1,3,0,9,5,0,1,0,20624.31,0,1,0,1,0,0,0,0,174.961766,0,1,1,3,6.985590245,1,0,0,1,0,1,86926,0,4,3,0,1,1,1,1,5.969967132,5,4,4,1
81,1,0,0,2190.259876,0,1,0,0,0,1,4,1,12,3,0,1,0,47877.81,0,1,0,0,1,0,0,0,252.637807,1,0,0,5,11.40449185,1,0,0,1,0,1,69,0,4,3,1,1,0,0,0,19.95277818,4,4,4,0
83,0,1,0,1445.752781,0,0,1,0,1,0,4,1,13,4,0,1,0,46154.17,0,0,1,0,0,1,0,0,130.024412,0,1,1,3,10.44249511,0,0,1,0,0,1,15033,1,1,4,0,0,0,0,1,14.85781115,4,4,3,0
50,0,0,1,528.6553088,0,1,2,1,0,0,4,1,12,3,1,0,0,107111.8,0,1,0,0,0,0,0,1,162.482694,0,0,1,4,15.38627887,0,0,1,0,0,1,2673,0,3,4,1,0,0,0,0,2.600063739,3,2,3,0
87,0,0,1,1296.481055,3,1,2,1,0,0,4,1,13,3,1,0,0,10403.59,0,1,0,0,1,0,0,0,182.467607,1,0,0,4,10.68024546,1,1,0,0,0,1,1879,1,3,3,0,1,0,0,0,11.92299244,3,4,4,1
76,1,0,0,1195.393037,3,0,0,0,0,1,1,0,13,3,1,0,0,22412.6,1,0,0,0,1,0,0,0,139.934918,0,1,0,3,10.62439366,1,0,0,0,1,1,358,1,4,3,0,1,0,0,0,5.972864167,3,4,2,0
25,0,1,0,1700.121992,6,1,1,0,0,1,4,1,13,3,1,0,0,19476.27,0,0,1,0,0,0,0,1,200.165175,0,0,0,5,10.91642397,0,0,0,0,1,1,32653,0,2,4,1,1,0,1,1,10.87555535,2,3,2,0
34,1,0,0,2120.673828,3,1,0,0,0,1,4,1,14,4,0,1,0,96382.76,0,0,1,0,1,0,0,0,202.682861,0,0,1,1,8.580626195,0,0,0,0,1,1,10398,1,4,4,1,1,0,0,1,16.00330155,2,3,2,0
46,0,1,0,1238.421347,1,0,0,0,0,1,4,0,11,5,1,0,0,28022.56,0,1,0,1,0,0,0,0,159.951231,0,0,0,3,8.996933306,0,0,0,1,0,1,2081,1,2,5,1,0,0,0,1,12.63074989,5,5,4,1
73,0,1,0,847.110799,1,0,2,1,0,0,4,0,7,2,1,0,0,35478.4,0,1,0,0,1,0,0,0,149.948316,0,0,0,5,7.602570192,1,0,0,0,1,1,3410,1,3,2,0,1,0,0,1,8.4944392,3,2,4,0
57,0,1,0,1112.937102,8,1,1,1,0,0,5,0,12,4,1,0,0,10155.51,0,1,0,1,0,0,0,0,149.959755,0,0,1,3,9.217689334,1,0,0,1,0,1,377,1,4,5,1,0,0,0,0,8.044444101,6,4,5,1
58,1,0,0,1623.045026,3,0,0,0,0,1,3,0,14,5,0,1,0,87537.25,1,0,0,1,0,0,0,0,137.469817,1,0,0,2,9.591529444,0,0,0,1,0,1,1917,1,4,4,0,0,1,0,1,12.07358377,3,3,2,1
70,0,0,1,1479.730181,4,1,0,0,1,0,4,1,12,4,0,1,0,34112.1,0,0,1,0,0,1,0,0,187.656013,0,0,0,4,13.36027908,1,1,0,0,0,1,2482,1,4,3,1,1,0,0,0,10.21634248,2,3,4,0
53,0,1,0,2144.735024,0,1,1,1,0,0,4,1,7,3,0,1,0,32653.51,1,0,0,0,1,0,0,0,164.985293,1,0,1,7,4.372034777,0,0,0,0,1,1,902,1,2,3,0,1,0,0,0,15.50354683,3,3,3,0
31,0,1,0,1522.289512,0,1,0,1,0,0,2,1,11,3,0,1,0,35321.46,0,1,0,0,1,0,0,0,159.965008,0,0,0,4,10.59285179,0,0,1,0,0,1,43714,1,5,3,1,0,0,0,0,13.88004531,3,3,2,3
38,0,1,0,1974.780054,0,0,1,0,1,0,4,0,10,3,1,0,0,49277.48,0,1,0,0,0,0,0,1,172.462354,1,0,1,2,12.81260566,1,0,0,1,0,1,3066,0,5,4,0,1,0,0,0,19.48900163,4,4,4,0
26,1,0,0,1261.177198,0,1,0,0,0,1,4,0,11,4,1,0,0,37297.82,0,1,0,0,0,0,0,1,204.949594,1,1,0,4,3.767298987,0,0,0,1,0,1,13365,0,4,5,0,1,0,0,1,10.01771765,2,4,2,0
44,1,0,0,939.7181324,2,0,2,0,1,0,2,1,14,3,0,1,0,14928.96,0,1,0,0,0,0,0,1,147.473844,0,1,0,4,17.56798903,0,0,0,1,0,1,207,1,2,3,0,0,0,0,0,7.34059599,4,4,3,0
66,0,1,0,1357.062854,3,1,3,1,0,0,5,1,11,4,1,0,0,24702.68,0,1,0,1,0,0,0,0,162.471255,0,0,0,4,11.2369761,0,0,0,1,0,1,689,0,4,4,0,1,0,1,1,12.64742067,4,3,4,2
58,0,1,0,1456.887443,1,0,0,0,0,1,3,0,15,3,0,1,0,87535.71,1,0,0,1,0,0,0,0,119.95684,0,0,1,4,8.54892416,0,0,0,0,1,1,99,1,3,2,0,1,0,0,0,8.850426839,2,3,3,1
51,1,0,0,937.5863866,6,1,2,0,1,0,3,0,11,4,1,0,0,63166.87,0,1,0,1,0,0,0,0,207.609354,0,0,0,4,6.094109902,0,1,0,0,0,1,509,0,3,4,1,1,0,0,0,3.701557118,4,4,3,0
34,0,0,1,830.1193011,4,0,1,0,1,0,3,1,14,4,1,0,0,11856.81,0,0,1,0,0,0,1,0,194.999168,1,1,0,4,13.9077275,1,0,0,0,1,1,933,0,3,4,1,0,0,0,1,2.976033785,2,3,3,0
87,1,0,0,737.8564608,0,0,1,0,0,1,4,1,14,4,0,0,1,27326.79,0,1,0,0,0,0,0,1,174.975543,0,1,1,4,7.905333122,1,0,1,0,0,1,4991,1,3,4,0,1,0,0,0,5.522376826,4,2,3,0
67,1,0,0,1781.854862,1,1,2,1,0,0,4,0,9,3,1,0,0,12779.23,0,1,0,1,0,0,0,0,240.114868,1,0,0,3,12.53830949,0,0,0,0,1,1,1579,1,3,5,1,1,0,0,0,15.64596698,4,4,3,1
59,0,0,1,2464.577489,4,1,1,1,0,0,4,0,12,3,0,0,1,25519.91,0,1,0,0,0,1,0,0,240.114868,1,0,0,3,12.8219418,1,0,1,0,0,1,19669,0,4,4,1,1,1,0,0,23.00764441,3,3,4,1
23,0,0,1,2392.203409,7,0,0,0,1,0,5,1,10,5,0,1,0,46871.21,1,0,0,1,0,0,0,0,139.983006,0,1,0,1,8.941553742,1,0,0,0,1,1,530,1,5,6,0,0,0,0,1,17.24924155,4,5,5,0
42,0,1,0,1664.19271,0,1,0,1,0,0,5,0,12,2,0,1,0,77383.72,0,1,0,0,0,0,0,1,240.114868,1,0,0,4,10.51043963,1,0,1,0,0,1,1469,1,2,2,1,1,0,0,0,13.01107597,4,4,3,0
24,0,1,0,1433.616898,1,1,3,0,0,1,3,1,11,3,1,0,0,47395.3,1,0,0,1,0,0,0,0,209.993134,1,1,1,4,11.86384439,1,1,0,0,0,1,324,1,4,4,1,0,0,0,1,5.104082209,4,3,4,0
81,0,0,1,823.4933243,2,0,3,0,0,1,3,0,10,4,1,0,0,90977.74,1,0,0,0,0,0,0,1,147.456419,1,1,0,4,10.76051016,0,0,0,0,1,1,10482,1,2,3,0,0,1,0,0,3.521499924,4,2,4,0
78,0,1,0,1468.357421,8,0,0,1,0,0,4,1,14,3,0,1,0,135727.71,1,0,0,0,0,0,1,0,107.495766,0,0,1,5,11.05420024,1,0,0,0,1,1,3151,0,3,2,0,0,0,0,0,8.08137067,3,3,3,0
51,1,0,0,590.7765801,1,1,5,1,0,0,3,1,8,3,1,0,0,47726.25,0,0,1,0,0,0,1,0,152.502178,0,1,1,4,8.174495258,1,0,1,0,0,1,1919,0,3,3,1,0,1,0,0,1.875430489,3,2,1,0
70,0,1,0,418.6206885,1,0,2,0,1,0,4,0,12,3,1,0,0,51721.64,0,0,1,0,0,1,0,0,79.978861,0,0,0,5,10.05388383,0,1,0,0,0,1,241,1,2,3,0,0,0,0,0,5.587484456,3,1,4,0
87,0,0,1,1181.991846,0,0,2,0,0,1,3,1,13,4,1,0,0,41531.03,1,0,0,0,1,0,0,0,142.482694,0,0,1,4,7.045552801,1,0,0,0,1,1,673,1,4,4,1,0,1,0,0,7.007695148,4,3,5,0
46,0,0,1,733.4036934,0,0,1,0,1,0,4,0,14,3,1,0,0,33504.8,1,0,0,1,0,0,0,0,117.439154,0,0,0,5,8.957297136,1,1,0,0,0,1,2649,0,4,4,0,1,0,0,0,1.408375942,4,5,4,0
56,0,0,1,1719.173387,8,1,2,1,0,0,5,1,14,4,1,0,0,34197.3,0,1,0,0,0,0,0,1,220.132293,0,0,0,2,15.74015572,1,0,0,1,0,1,1655,1,4,3,1,1,1,0,0,11.64983735,6,4,5,1
44,0,1,0,1205.956363,4,1,3,0,0,1,4,0,11,3,0,1,0,11518.58,1,0,0,0,1,0,0,0,152.455519,0,1,1,3,13.41209586,1,0,0,1,0,1,1598,0,5,4,1,0,0,1,0,2.964559883,2,1,2,0
33,0,0,1,1261.032763,0,0,2,1,0,0,5,0,9,4,1,0,0,31065.17,0,1,0,0,0,1,0,0,174.961766,0,1,1,3,14.89835355,0,0,0,1,0,1,6658,0,4,3,0,1,0,0,1,10.25635754,3,4,4,1
19,0,1,0,741.7766988,0,1,1,1,0,0,3,0,14,2,1,0,0,32097.17,0,1,0,0,0,0,0,1,202.443347,1,1,0,3,13.62135046,1,1,0,0,0,1,823,1,2,1,1,0,0,0,0,3.892407013,3,3,3,1
31,0,1,0,932.6084359,1,1,2,0,0,1,4,0,12,3,0,1,0,23424.88,0,1,0,0,0,1,0,0,210.12704,0,0,1,4,14.95912113,0,0,1,0,0,1,13287,1,2,4,1,1,0,0,0,3.226996711,4,4,4,1
34,0,0,1,1708.614019,1,0,0,0,1,0,6,0,9,5,1,0,0,35988.24,0,0,1,0,0,0,1,0,139.979239,0,1,1,2,11.741245,0,1,0,0,0,1,2394,0,6,5,1,0,1,0,0,15.87685513,5,5,5,0
43,0,0,1,1363.58603,4,0,0,0,0,1,2,1,11,5,0,1,0,35539.7,1,0,0,0,0,1,0,0,139.965008,0,0,0,4,7.765121655,0,0,0,0,1,1,9295,1,4,3,1,0,1,0,0,5.874064017,5,3,5,1
82,0,1,0,472.1057019,1,0,1,1,0,0,2,0,5,3,0,1,0,27959.34,0,1,0,0,0,0,1,0,137.439154,0,0,0,3,7.130431693,1,1,0,0,0,1,315,0,5,1,0,1,1,0,0,3.756359276,2,3,2,0
36,1,0,0,558.2340556,6,0,1,1,0,0,4,0,13,3,1,0,0,52232.97,0,0,1,0,0,0,0,1,102.474625,0,1,0,4,8.359515606,0,0,1,0,0,1,2998,0,5,3,0,0,0,0,0,2.905283283,2,1,2,0
48,0,1,0,815.194738,1,1,3,1,0,0,3,1,17,5,0,1,0,18198.59,0,1,0,0,0,1,0,0,252.637807,1,0,0,3,9.42799205,1,0,0,1,0,1,178,1,3,3,1,1,1,0,0,1.474810061,3,4,4,0
52,1,0,0,2007.303617,0,1,0,1,0,0,4,1,11,3,0,1,0,16851.94,0,0,1,0,0,0,0,1,194.999168,1,1,0,2,10.95510131,1,0,0,1,0,1,1423,1,4,5,1,0,1,0,1,18.56165869,2,3,4,1
35,0,1,0,2088.48083,1,1,1,1,0,0,3,0,16,5,0,0,1,16440.05,1,0,0,0,0,1,0,0,242.610632,1,1,0,3,10.8621377,0,1,0,0,0,1,1935,1,4,4,1,1,0,0,0,12.39088509,4,5,5,0
83,0,1,0,1430.761492,3,0,2,1,0,0,4,0,15,3,1,0,0,44223.58,0,0,1,0,0,0,0,1,127.458638,0,1,0,3,7.352533505,0,0,0,1,0,1,90517,1,3,1,0,1,0,0,0,14.17192333,3,1,2,0
20,0,1,0,822.3008694,0,0,1,0,0,1,3,0,14,4,0,1,0,33343.73,0,0,1,0,0,0,0,1,129.976324,0,1,1,4,11.38860234,1,0,0,1,0,1,239,0,5,3,0,1,1,0,0,3.86023041,3,3,3,0
25,0,1,0,2059.200998,0,1,4,0,1,0,5,0,13,4,1,0,0,30664.56,0,1,0,0,0,0,1,0,240.114868,1,0,0,3,9.580144161,0,0,0,1,0,1,1003,0,4,4,1,1,0,0,0,17.72593456,3,3,2,0
88,0,1,0,617.542543,0,0,1,1,0,0,3,1,18,5,0,1,0,31934.04,0,1,0,1,0,0,0,0,174.975543,0,1,1,3,10.79191234,1,1,0,0,0,1,2817,0,3,4,0,1,0,0,0,3.043063167,3,3,4,0
54,0,1,0,758.4775985,1,0,0,0,1,0,3,0,8,2,1,0,0,26676.4,0,1,0,0,0,0,0,1,169.944668,1,0,0,5,9.982341124,0,0,0,1,0,1,884,1,3,2,0,1,0,0,0,5.827112819,3,2,2,0
46,0,1,0,894.6733856,1,1,0,1,0,0,4,1,12,3,0,1,0,67211.95,0,0,1,0,0,1,0,0,162.511928,1,0,1,3,6.511921085,0,0,0,1,0,1,11245,1,4,4,1,0,1,0,0,4.648958177,5,5,5,1
75,0,1,0,1639.898269,2,0,1,1,0,0,5,0,14,4,1,0,0,31136.77,1,0,0,0,0,0,0,1,119.95684,0,0,1,2,10.70500472,1,0,0,1,0,1,19215,1,4,5,0,1,0,0,0,11.96274778,4,4,4,0
66,0,0,1,710.7541633,5,0,0,1,0,0,3,0,11,3,0,1,0,40660.84,0,1,0,0,0,0,0,1,137.439154,0,0,0,5,11.58410296,0,1,0,0,0,0,2733,0,3,4,0,1,0,0,0,4.525864256,3,4,4,1
51,0,1,0,1092.226042,0,0,1,0,0,1,5,0,12,4,1,0,0,10606.59,0,1,0,1,0,0,0,0,207.46728,1,1,1,3,8.01651453,0,0,1,0,0,1,1204,1,5,5,0,1,0,1,1,8.038308899,3,3,4,1
